codigo;familia;descripcion;talla;ean
1183;AMEHV800;AME V 800/1 TIN;46;1111111183458
1183;AMEHV800;AME V 800/1 TIN;48;1111111183472
1183;AMEHV800;AME V 800/1 TIN;50;1111111183496
1183;AMEHV800;AME V 800/1 TIN;52;1111111183519
1183;AMEHV800;AME V 800/1 TIN;54;1111111183533
1183;AMEHV800;AME V 800/1 TIN;56;1111111183557
1183;AMEHV800;AME V 800/1 TIN;58;1111111183595
1183;AMEHV800;AME V 800/1 TIN;60;1111111183021
1183;AMEHV800;AME V 800/1 TIN;62;1111111183052
1183;AMEHV800;AME V 800/1 TIN;64;1111111183083
1183;AMEHV800;AME V 800/1 TIN;66;1111111183106
1183;AMEHV800;AME V 800/1 TIN;68;1111111183120
1183;AMEHV800;AME V 800/1 TIN;70;1111111183151
1183;AMEHV800;AME V 800/1 TIN;72;1111111183175
1183;AMEHV800;AME V 800/1 TIN;74;1111111183205
1183;AMEHV800;AME V 800/1 TIN;76;1111111183229
1183;AMEHV800;AME V 800/1 TIN;78;1111111183243
1183;AMEHV800;AME V 800/1 TIN;80;1111111183274
1214;SPOBAÑ;BAÑADOR VARIOS;4-L;1111111214503
1214;SPOBAÑ;BAÑADOR VARIOS;3-M;1111111214534
1214;SPOBAÑ;BAÑADOR VARIOS;5-XL;1111111214596
1214;SPOBAÑ;BAÑADOR VARIOS;6-XXL;1111111214039
1215;COMGEM;CONJUNTO BOTON Y GEMELO;UNICO;1111111215104
1217;COMCAL;CALCETIN DUO;UNICO;1111111217139
1219;COMCALC;CAL HIL PACK3;UNICO;1111111219157
1220;COMCALF;CALCETIN LIBRO;UNICO;1111111220177
1221;COMCALF;CALPICNAT;UNICO;8433669035540
1225;COMZAP7;ZAPATO +7 98015 LISO NEGRO;39;1111111225066
1225;COMZAP7;ZAPATO +7 98015 LISO NEGRO;40;1111111225080
1225;COMZAP7;ZAPATO +7 98015 LISO NEGRO;41;1111111225103
1225;COMZAP7;ZAPATO +7 98015 LISO NEGRO;42;1111111225134
1225;COMZAP7;ZAPATO +7 98015 LISO NEGRO;43;1111111225158
1225;COMZAP7;ZAPATO +7 98015 LISO NEGRO;44;1111111225585
1226;COMZAP7;ZAPATO +7 98437 PICADO NEGRO;39;1111111226216
1226;COMZAP7;ZAPATO +7 98437 PICADO NEGRO;40;1111111226230
1226;COMZAP7;ZAPATO +7 98437 PICADO NEGRO;41;1111111226254
1226;COMZAP7;ZAPATO +7 98437 PICADO NEGRO;42;1111111226285
1226;COMZAP7;ZAPATO +7 98437 PICADO NEGRO;43;1111111226308
1227;COMZAP7;ZAPATO +7 98437 PICADO MARRON;39;1111111227329
1227;COMZAP7;ZAPATO +7 98437 PICADO MARRON;40;1111111227343
1227;COMZAP7;ZAPATO +7 98437 PICADO MARRON;41;1111111227367
1227;COMZAP7;ZAPATO +7 98437 PICADO MARRON;42;1111111227398
1227;COMZAP7;ZAPATO +7 98437 PICADO MARRON;43;1111111227411
1228;COMZAP7;ZAPATO +7 98015 PICADO NEGRO;40;1111111228432
1228;COMZAP7;ZAPATO +7 98015 PICADO NEGRO;41;1111111228463
1228;COMZAP7;ZAPATO +7 98015 PICADO NEGRO;42;1111111228487
1228;COMZAP7;ZAPATO +7 98015 PICADO NEGRO;43;1111111228500
1230;TRASCMS;TRA V 9103 MILAN TINTA;42;1111111230091
1230;TRASCMS;TRA V 9103 MILAN TINTA;44;1111111230114
1230;TRASCMS;TRA V 9103 MILAN TINTA;46;1111111230138
1230;TRASCMS;TRA V 9103 MILAN TINTA;48;1111111230282
1230;TRASCMS;TRA V 9103 MILAN TINTA;50;1111111230329
1230;TRASCMS;TRA V 9103 MILAN TINTA;52;1111111230367
1230;TRASCMS;TRA V 9103 MILAN TINTA;54;1111111230565
1230;TRASCMS;TRA V 9103 MILAN TINTA;56;1111111230008
1230;TRASCMS;TRA V 9103 MILAN TINTA;58;1111111230046
1230;TRASCMS;TRA V 9103 MILAN TINTA;60;1111111230084
1230;TRASCMS;TRA V 9103 MILAN TINTA;62;1111111230121
1230;TRASCMS;TRA V 9103 MILAN TINTA;64;1111111230152
1230;TRASCMS;TRA V 9103 MILAN TINTA;66;1111111230190
1231;TRASCMS;TRAJE V 9103 TURIN TINTA;42;1111111231302
1231;TRASCMS;TRAJE V 9103 TURIN TINTA;44;1111111231340
1231;TRASCMS;TRAJE V 9103 TURIN TINTA;46;1111111231388
1231;TRASCMS;TRAJE V 9103 TURIN TINTA;48;1111111231418
1231;TRASCMS;TRAJE V 9103 TURIN TINTA;50;1111111231449
1231;TRASCMS;TRAJE V 9103 TURIN TINTA;52;1111111231487
1231;TRASCMS;TRAJE V 9103 TURIN TINTA;54;1111111231517
1231;TRASCMS;TRAJE V 9103 TURIN TINTA;56;1111111231555
1232;COMZAPM;ZAP 197/1 CHA NEG;40;1111111232217
1232;COMZAPM;ZAP 197/1 CHA NEG;41;1111111232170
1232;COMZAPM;ZAP 197/1 CHA NEG;42;1111111232361
1232;COMZAPM;ZAP 197/1 CHA NEG;43;1111111232422
1232;COMZAPM;ZAP 197/1 CHA NEG;44;1111111232453
1233;AMEHA150;AME A 150/1 NEG;58;1111111233481
1233;AMEHA150;AME A 150/1 NEG;60;1111111233504
1233;AMEHA150;AME A 150/1 NEG;62;1111111233528
1233;AMEHA150;AME A 150/1 NEG;64;1111111233573
1233;AMEHA150;AME A 150/1 NEG;66;1111111233597
1233;AMEHA150;AME A 150/1 NEG;56;1111111233023
1233;AMEHA150;AME A 150/1 NEG;54;1111111233122
1233;AMEHA150;AME A 150/1 NEG;52;1111111233160
1233;AMEHA150;AME A 150/1 NEG;50;1111111233191
1233;AMEHA150;AME A 150/1 NEG;48;1111111233238
1233;AMEHA150;AME A 150/1 NEG;42;1111111233405
1233;AMEHA150;AME A 150/1 NEG;44;1111111233511
1233;AMEHA150;AME A 150/1 NEG;46;1111111233559
1233;AMEHA150;AME A 150/1 NEG;40;1111111233306
1234;COMZAPM;ZAP 197/1 ANT CAL NEG;40;1111112026198
1234;COMZAPM;ZAP 197/1 ANT CAL NEG;41;1111112026303
1234;COMZAPM;ZAP 197/1 ANT CAL NEG;42;1111112026396
1234;COMZAPM;ZAP 197/1 ANT CAL NEG;43;1111112026471
1234;COMZAPM;ZAP 197/1 ANT CAL NEG;44;1111112026556
1235;AMEHA888;AME A 888/3 MNO;66;1111111235454
1235;AMEHA888;AME A 888/3 MNO;64;1111111235485
1235;AMEHA888;AME A 888/3 MNO;62;1111111235508
1235;AMEHA888;AME A 888/3 MNO;60;1111111235522
1235;AMEHA888;AME A 888/3 MNO;58;1111111235546
1235;AMEHA888;AME A 888/3 MNO;46;1111111235577
1235;AMEHA888;AME A 888/3 MNO;48;1111111235003
1235;AMEHA888;AME A 888/3 MNO;50;1111111235027
1235;AMEHA888;AME A 888/3 MNO;52;1111111235041
1235;AMEHA888;AME A 888/3 MNO;54;1111111235065
1235;AMEHA888;AME A 888/3 MNO;56;1111111235089
1239;TRASCMS;TRA V VAR;44;1111111239131
1239;TRASCMS;TRA V VAR;46;1111111239360
1239;TRASCMS;TRA V VAR;48;1111111239452
1239;TRASCMS;TRA V VAR;50;1111111239285
1239;TRASCMS;TRA V VAR;52;1111111239421
1239;TRASCMS;TRA V VAR;54;1111111239513
1239;TRASCMS;TRA V VAR;56;1111111239025
1239;TRASCMS;TRA V VAR;58;1111111239117
1239;TRASCMS;TRA V VAR;60;1111111239193
1239;TRASCMS;TRA V VAR;62;1111111239261
1239;TRASCMS;TRA V VAR;64;1111111239322
1239;TRASCMS;TRA V VAR;66;1111111239063
1239;TRASCMS;TRA V VAR;68;1111111239278
1239;TRASCMS;TRA V VAR;42;1111111239407
1240;TRAS;TRA V DROP4 VARIOS;54;1111110000343
1240;TRAS;TRA V DROP4 VARIOS;52;1111110000299
1240;TRAS;TRA V DROP4 VARIOS;66;1111110000008
1240;TRAS;TRA V DROP4 VARIOS;64;1111110000572
1240;TRAS;TRA V DROP4 VARIOS;62;1111110000527
1240;TRAS;TRA V DROP4 VARIOS;60;1111110000466
1240;TRAS;TRA V DROP4 VARIOS;58;1111110000411
1240;TRAS;TRA V DROP4 VARIOS;56;1111110000374
1240;TRAS;TRA V DROP4 VARIOS;68;1111110000046
1240;TRAS;TRA V DROP4 VARIOS;50;1111111240434
1240;TRAS;TRA V DROP4 VARIOS;80;1111111240205
1240;TRAS;TRA V DROP4 VARIOS;70;1111111240069
1240;TRAS;TRA V DROP4 VARIOS;72;1111111240120
1240;TRAS;TRA V DROP4 VARIOS;74;1111111240175
1240;TRAS;TRA V DROP4 VARIOS;76;1111111240236
1240;TRAS;TRA V DROP4 VARIOS;78;1111111240328
1241;TRAV;TRA N NOV ENZO I;46;1111110018386
1241;TRAV;TRA N NOV ENZO I;48;1111110018461
1241;TRAV;TRA N NOV ENZO I;50;1111110018522
1241;TRAV;TRA N NOV ENZO I;52;1111110018584
1241;TRAV;TRA N NOV ENZO I;54;1111110018065
1241;TRAV;TRA N NOV ENZO I;56;1111110018133
1241;TRAV;TRA N NOV ENZO I;58;1111110018232
1241;TRAV;TRA N NOV ENZO I;60;1111110018447
1241;TRAV;TRA N NOV ENZO I;62;1111110018508
1242;TRAV;TRA N NOV ENZO I I;46;1111110019598
1242;TRAV;TRA N NOV ENZO I I;48;1111110019048
1242;TRAV;TRA N NOV ENZO I I;50;1111110019093
1242;TRAV;TRA N NOV ENZO I I;52;1111110019130
1242;TRAV;TRA N NOV ENZO I I;54;1111110019161
1242;TRAV;TRA N NOV ENZO I I;56;1111110019185
1242;TRAV;TRA N NOV ENZO I I;58;1111110019215
1242;TRAV;TRA N NOV ENZO I I;60;1111110019239
1242;TRAV;TRA N NOV ENZO I I;62;1111110019277
1243;TRAV;TRA N NOV ENZO I I I;46;1111110020105
1243;TRAV;TRA N NOV ENZO I I I;48;1111110020150
1243;TRAV;TRA N NOV ENZO I I I;50;1111110020181
1243;TRAV;TRA N NOV ENZO I I I;52;1111110020242
1243;TRAV;TRA N NOV ENZO I I I;54;1111110020297
1243;TRAV;TRA N NOV ENZO I I I;56;1111110020341
1243;TRAV;TRA N NOV ENZO I I I;58;1111110020440
1243;TRAV;TRA N NOV ENZO I I I;60;1111110020556
1243;TRAV;TRA N NOV ENZO I I I;62;1111110020013
1244;TRAV;TRA N 321 PIQ SOL DMT CELESTE;46;1111112023487
1244;TRAV;TRA N 321 PIQ SOL DMT CELESTE;48;1111112023524
1244;TRAV;TRA N 321 PIQ SOL DMT CELESTE;50;1111112023593
1244;TRAV;TRA N 321 PIQ SOL DMT CELESTE;52;1111112023029
1244;TRAV;TRA N 321 PIQ SOL DMT CELESTE;54;1111112023067
1244;TRAV;TRA N 321 PIQ SOL DMT CELESTE;56;1111112023098
1244;TRAV;TRA N 321 PIQ SOL DMT CELESTE;58;1111112023111
1245;TRAV;TRA N ENZO IV;46;1111110021034
1245;TRAV;TRA N ENZO IV;48;1111110021225
1245;TRAV;TRA N ENZO IV;50;1111110021287
1245;TRAV;TRA N ENZO IV;52;1111110021355
1245;TRAV;TRA N ENZO IV;54;1111110021423
1245;TRAV;TRA N ENZO IV;56;1111110021461
1245;TRAV;TRA N ENZO IV;58;1111110021126
1245;TRAV;TRA N ENZO IV;60;1111110021188
1245;TRAV;TRA N ENZO IV;62;1111110021294
1246;TRAV;TRA N NOV ENZO;64;1111111246061
1246;TRAV;TRA N NOV ENZO;62;1111111246177
1246;TRAV;TRA N NOV ENZO;60;1111111246207
1246;TRAV;TRA N NOV ENZO;58;1111111246245
1246;TRAV;TRA N NOV ENZO;56;1111111246276
1246;TRAV;TRA N NOV ENZO;54;1111111246306
1246;TRAV;TRA N NOV ENZO;52;1111111246368
1246;TRAV;TRA N NOV ENZO;50;1111111246399
1246;TRAV;TRA N NOV ENZO;48;1111111246429
1246;TRAV;TRA N NOV ENZO;46;1111111246351
1246;TRAV;TRA N NOV ENZO;44;1111111246535
1246;TRAV;TRA N NOV ENZO;42;1111111246009
1247;TRAV;TRA N SICILIA 1 TIN;58;1111110028118
1247;TRAV;TRA N SICILIA 1 TIN;56;1111110028088
1247;TRAV;TRA N SICILIA 1 TIN;54;1111110028033
1247;TRAV;TRA N SICILIA 1 TIN;52;1111110028552
1247;TRAV;TRA N SICILIA 1 TIN;50;1111110028514
1247;TRAV;TRA N SICILIA 1 TIN;48;1111110028477
1247;TRAV;TRA N SICILIA 1 TIN;46;1111110028422
1248;TRAV;TRA N CARLO 1 TIN;48;1111110028156
1248;TRAV;TRA N CARLO 1 TIN;46;1111110028095
1248;TRAV;TRA N CARLO 1 TIN;50;1111110028224
1248;TRAV;TRA N CARLO 1 TIN;54;1111110028361
1248;TRAV;TRA N CARLO 1 TIN;52;1111110028262
1249;TRAV;TRA N LUCA 1 NEG;54;1111110028217
1249;TRAV;TRA N LUCA 1 NEG;56;1111111249420
1249;TRAV;TRA N LUCA 1 NEG;58;1111111249543
1249;TRAV;TRA N LUCA 1 NEG;46;1111110028484
1249;TRAV;TRA N LUCA 1 NEG;44;1111110028330
1249;TRAV;TRA N LUCA 1 NEG;48;1111110028002
1249;TRAV;TRA N LUCA 1 NEG;50;1111110028064
1249;TRAV;TRA N LUCA 1 NEG;52;1111110028149
1250;TRASCMS;TRA V 300/1 MIL TIN;54;1111110028569
1250;TRASCMS;TRA V 300/1 MIL TIN;52;1111110028446
1250;TRASCMS;TRA V 300/1 MIL TIN;50;1111110028392
1250;TRASCMS;TRA V 300/1 MIL TIN;48;1111110028354
1250;TRASCMS;TRA V 300/1 MIL TIN;46;1111110028279
1250;TRASCMS;TRA V 300/1 MIL TIN;44;1111110028545
1250;TRASCMS;TRA V 300/1 MIL TIN;64;1111110028132
1250;TRASCMS;TRA V 300/1 MIL TIN;62;1111110028293
1250;TRASCMS;TRA V 300/1 MIL TIN;60;1111110028255
1250;TRASCMS;TRA V 300/1 MIL TIN;58;1111110028125
1250;TRASCMS;TRA V 300/1 MIL TIN;56;1111110028057
1251;TRASCMS;TRA V 300/3 MIL NEG;50;1111110028323
1251;TRASCMS;TRA V 300/3 MIL NEG;48;1111110028200
1251;TRASCMS;TRA V 300/3 MIL NEG;46;1111110028163
1251;TRASCMS;TRA V 300/3 MIL NEG;44;1111110028071
1251;TRASCMS;TRA V 300/3 MIL NEG;52;1111110028408
1251;TRASCMS;TRA V 300/3 MIL NEG;54;1111110028583
1251;TRASCMS;TRA V 300/3 MIL NEG;56;1111110028040
1251;TRASCMS;TRA V 300/3 MIL NEG;58;1111110028600
1251;TRASCMS;TRA V 300/3 MIL NEG;60;1111110028019
1251;TRASCMS;TRA V 300/3 MIL NEG;62;1111110028170
1251;TRASCMS;TRA V 300/3 MIL NEG;64;1111110028231
1252;TRAV;TRA N TUY 1 TIN;48;1111110035048
1252;TRAV;TRA N TUY 1 TIN;50;1111110035086
1252;TRAV;TRA N TUY 1 TIN;52;1111110035116
1254;TRASJMS;TRA J JOV VAR;42;1111110066233
1254;TRASJMS;TRA J JOV VAR;44;1111110066264
1254;TRASJMS;TRA J JOV VAR;46;1111110066349
1254;TRASJMS;TRA J JOV VAR;48;1111110066554
1254;TRASJMS;TRA J JOV VAR;50;1111110066097
1254;TRASJMS;TRA J JOV VAR;52;1111110066165
1254;TRASJMS;TRA J JOV VAR;54;1111110066288
1255;TRASCMS;TRA V 310/3 TUR NEG;44;1111110028026
1255;TRASCMS;TRA V 310/3 TUR NEG;46;1111110028309
1255;TRASCMS;TRA V 310/3 TUR NEG;48;1111110028453
1255;TRASCMS;TRA V 310/3 TUR NEG;50;1111110028187
1255;TRASCMS;TRA V 310/3 TUR NEG;52;1111110028491
1255;TRASCMS;TRA V 310/3 TUR NEG;54;1111110028576
1256;TRASCMS;TRA V 310/5 TUR MNO;42;1111110029252
1256;TRASCMS;TRA V 310/5 TUR MNO;44;1111110029290
1256;TRASCMS;TRA V 310/5 TUR MNO;46;1111110029337
1256;TRASCMS;TRA V 310/5 TUR MNO;48;1111110029368
1256;TRASCMS;TRA V 310/5 TUR MNO;50;1111110029405
1256;TRASCMS;TRA V 310/5 TUR MNO;52;1111110029429
1256;TRASCMS;TRA V 310/5 TUR MNO;54;1111110029467
1256;TRASCMS;TRA V 310/5 TUR MNO;56;1111110029528
1257;TRASCMS;TRA V 311/5 TUR MNO;44;1111110030289
1257;TRASCMS;TRA V 311/5 TUR MNO;46;1111110030326
1257;TRASCMS;TRA V 311/5 TUR MNO;48;1111110030357
1257;TRASCMS;TRA V 311/5 TUR MNO;50;1111110030388
1257;TRASCMS;TRA V 311/5 TUR MNO;52;1111110030418
1257;TRASCMS;TRA V 311/5 TUR MNO;54;1111110030487
1257;TRASCMS;TRA V 311/5 TUR MNO;56;1111110030593
1258;TRASCMS;TRA V 311/1 MIL TIN;48;1111110031002
1258;TRASCMS;TRA V 311/1 MIL TIN;50;1111110031040
1258;TRASCMS;TRA V 311/1 MIL TIN;52;1111110031064
1258;TRASCMS;TRA V 311/1 MIL TIN;54;1111110031095
1258;TRASCMS;TRA V 311/1 MIL TIN;56;1111110031132
1258;TRASCMS;TRA V 311/1 MIL TIN;58;1111110031194
1258;TRASCMS;TRA V 311/1 MIL TIN;60;1111110031224
1258;TRASCMS;TRA V 311/1 MIL TIN;62;1111110031255
1258;TRASCMS;TRA V 311/1 MIL TIN;64;1111110031293
1258;TRASCMS;TRA V 311/1 MIL TIN;66;1111110031330
1259;TRAS;TRA V 320/2 MIL MRG;50;1111110032542
1259;TRAS;TRA V 320/2 MIL MRG;52;1111110032573
1259;TRAS;TRA V 320/2 MIL MRG;54;1111110032009
1259;TRAS;TRA V 320/2 MIL MRG;56;1111110032030
1259;TRAS;TRA V 320/2 MIL MRG;58;1111110032061
1259;TRAS;TRA V 320/2 MIL MRG;60;1111110032092
1259;TRAS;TRA V 320/2 MIL MRG;62;1111110032139
1259;TRAS;TRA V 320/2 MIL MRG;64;1111110032207
1260;TRAS;TRA V 320/5 MIL MNO;50;1111110033228
1260;TRAS;TRA V 320/5 MIL MNO;52;1111110033266
1260;TRAS;TRA V 320/5 MIL MNO;54;1111110033297
1260;TRAS;TRA V 320/5 MIL MNO;56;1111110033327
1260;TRAS;TRA V 320/5 MIL MNO;58;1111110033365
1268;TRAV;TRA N NOV;42;1111110089089
1268;TRAV;TRA N NOV;44;1111110089102
1268;TRAV;TRA N NOV;46;1111110089126
1268;TRAV;TRA N NOV;48;1111110089157
1268;TRAV;TRA N NOV;50;1111110089171
1268;TRAV;TRA N NOV;52;1111110089195
1268;TRAV;TRA N NOV;54;1111110089218
1268;TRAV;TRA N NOV;56;1111110089249
1268;TRAV;TRA N NOV;58;1111110089270
1268;TRAV;TRA N NOV;60;1111110089317
1269;TRAV;TRA N NOV;42;1111110091129
1269;TRAV;TRA N NOV;44;1111110091150
1269;TRAV;TRA N NOV;46;1111110091174
1269;TRAV;TRA N NOV;48;1111110091204
1269;TRAV;TRA N NOV;50;1111110091228
1269;TRAV;TRA N NOV;52;1111110091259
1269;TRAV;TRA N NOV;54;1111110091273
1269;TRAV;TRA N NOV;56;1111110091303
1269;TRAV;TRA N NOV;58;1111110091334
1269;TRAV;TRA N NOV;60;1111110091365
1270;TRAV;TRA N NOV;42;1111110224503
1270;TRAV;TRA N NOV;44;1111110224527
1270;TRAV;TRA N NOV;46;1111110224596
1270;TRAV;TRA N NOV;48;1111110224015
1270;TRAV;TRA N NOV;50;1111110224039
1270;TRAV;TRA N NOV;52;1111110224053
1270;TRAV;TRA N NOV;54;1111110224077
1270;TRAV;TRA N NOV;56;1111110224091
1270;TRAV;TRA N NOV;58;1111110224114
1270;TRAV;TRA N NOV;60;1111110224138
1271;TRAV;TRA N NOV;42;1111110090184
1271;TRAV;TRA N NOV;44;1111110090214
1271;TRAV;TRA N NOV;46;1111110090238
1271;TRAV;TRA N NOV;48;1111110090269
1271;TRAV;TRA N NOV;50;1111110090283
1271;TRAV;TRA N NOV;52;1111110090306
1271;TRAV;TRA N NOV;54;1111110090337
1271;TRAV;TRA N NOV;56;1111110090368
1271;TRAV;TRA N NOV;58;1111110090382
1271;TRAV;TRA N NOV;60;1111110090412
1272;TRAV;TRA N NOV;44;1111110086491
1272;TRAV;TRA N NOV;46;1111110086552
1272;TRAV;TRA N NOV;48;1111110086583
1272;TRAV;TRA N NOV;50;1111110086019
1272;TRAV;TRA N NOV;52;1111110086040
1272;TRAV;TRA N NOV;54;1111110086101
1272;TRAV;TRA N NOV;56;1111110086163
1272;TRAV;TRA N NOV;58;1111110086231
1350;COMZAPO;ZAP OXF 200-6 MNO;38;1111111201152
1350;COMZAPO;ZAP OXF 200-6 MNO;39;1111111201183
1350;COMZAPO;ZAP OXF 200-6 MNO;40;1111111201213
1350;COMZAPO;ZAP OXF 200-6 MNO;41;1111111201244
1350;COMZAPO;ZAP OXF 200-6 MNO;42;1111111201282
1350;COMZAPO;ZAP OXF 200-6 MNO;43;1111111201312
1350;COMZAPO;ZAP OXF 200-6 MNO;47;1111111201336
1350;COMZAPO;ZAP OXF 200-6 MNO;44;1111111201367
1350;COMZAPO;ZAP OXF 200-6 MNO;45;1111111201398
1350;COMZAPO;ZAP OXF 200-6 MNO;46;1111111201473
1351;COMZAPO;ZAP OXF CARDA 9687 NEG;46;1111110003511
1351;COMZAPO;ZAP OXF CARDA 9687 NEG;40;1111110003221
1351;COMZAPO;ZAP OXF CARDA 9687 NEG;39;1111110003047
1351;COMZAPO;ZAP OXF CARDA 9687 NEG;45;1111110003481
1351;COMZAPO;ZAP OXF CARDA 9687 NEG;44;1111110003443
1351;COMZAPO;ZAP OXF CARDA 9687 NEG;43;1111110003344
1351;COMZAPO;ZAP OXF CARDA 9687 NEG;42;1111110003313
1351;COMZAPO;ZAP OXF CARDA 9687 NEG;41;1111110003276
1352;COMZAPO;ZAP O 200/6 NEG;48;1111111352489
1352;COMZAPO;ZAP O 200/6 NEG;37;1111111352199
1352;COMZAPO;ZAP O 200/6 NEG;38;1111111200308
1352;COMZAPO;ZAP O 200/6 NEG;39;1111111200421
1352;COMZAPO;ZAP O 200/6 NEG;40;1111111200506
1352;COMZAPO;ZAP O 200/6 NEG;41;1111111200544
1352;COMZAPO;ZAP O 200/6 NEG;42;1111111200575
1352;COMZAPO;ZAP O 200/6 NEG;43;1111111200001
1352;COMZAPO;ZAP O 200/6 NEG;44;1111111200032
1352;COMZAPO;ZAP O 200/6 NEG;45;1111111200063
1352;COMZAPO;ZAP O 200/6 NEG;46;1111111200100
1352;COMZAPO;ZAP O 200/6 NEG;47;1111111200124
1352;COMZAPO;ZAP O 200/6 NEG;49;1111111352434
1354;COMZAPO;ZAP OXF BRG CHA MNO;39;1111111229521
1354;COMZAPO;ZAP OXF BRG CHA MNO;40;1111111229545
1354;COMZAPO;ZAP OXF BRG CHA MNO;41;1111111229569
1354;COMZAPO;ZAP OXF BRG CHA MNO;42;1111111229583
1354;COMZAPO;ZAP OXF BRG CHA MNO;43;1111111229026
1354;COMZAPO;ZAP OXF BRG CHA MNO;44;1111111229040
1354;COMZAPO;ZAP OXF BRG CHA MNO;45;1111111229071
1355;COMZAPO;ZAP OXF V10 9687 NEG;39;1111111224489
1355;COMZAPO;ZAP OXF V10 9687 NEG;40;1111111224502
1355;COMZAPO;ZAP OXF V10 9687 NEG;41;1111111224526
1355;COMZAPO;ZAP OXF V10 9687 NEG;42;1111111224557
1355;COMZAPO;ZAP OXF V10 9687 NEG;43;1111111224571
1355;COMZAPO;ZAP OXF V10 9687 NEG;44;1111111224007
1355;COMZAPO;ZAP OXF V10 9687 NEG;45;1111111224021
1355;COMZAPO;ZAP OXF V10 9687 NEG;46;1111111224045
1360;COMZAPB;ZAP R-294 CHA NEG;39;1111111293447
1360;COMZAPB;ZAP R-294 CHA NEG;40;1111111293478
1360;COMZAPB;ZAP R-294 CHA NEG;41;1111111293515
1360;COMZAPB;ZAP R-294 CHA NEG;42;1111111293539
1360;COMZAPB;ZAP R-294 CHA NEG;43;1111111293553
1360;COMZAPB;ZAP R-294 CHA NEG;44;1111111293577
1360;COMZAPB;ZAP R-294 CHA NEG;45;1111111293010
1360;COMZAPB;ZAP R-294 CHA NEG;46;1111111360378
1361;COMZAPB;ZAP R-294 NEG;39;1111111294031
1361;COMZAPB;ZAP R-294 NEG;40;1111111294055
1361;COMZAPB;ZAP R-294 NEG;41;1111111294222
1361;COMZAPB;ZAP R-294 NEG;42;1111111294253
1361;COMZAPB;ZAP R-294 NEG;43;1111111294277
1361;COMZAPB;ZAP R-294 NEG;44;1111111294291
1361;COMZAPB;ZAP R-294 NEG;45;1111111294314
1362;COMZAPO;ZAP O 292/R NEG;39;1111111292235
1362;COMZAPO;ZAP O 292/R NEG;40;1111111292303
1362;COMZAPO;ZAP O 292/R NEG;41;1111111292334
1362;COMZAPO;ZAP O 292/R NEG;42;1111111292358
1362;COMZAPO;ZAP O 292/R NEG;43;1111111292389
1362;COMZAPO;ZAP O 292/R NEG;44;1111111292402
1362;COMZAPO;ZAP O 292/R NEG;45;1111111292426
1363;COMZAPB;ZAP V04 9687 MNO;39;1111111223222
1363;COMZAPB;ZAP V04 9687 MNO;40;1111111223253
1363;COMZAPB;ZAP V04 9687 MNO;41;1111111223291
1363;COMZAPB;ZAP V04 9687 MNO;42;1111111223314
1363;COMZAPB;ZAP V04 9687 MNO;43;1111111223376
1363;COMZAPB;ZAP V04 9687 MNO;44;1111111223406
1363;COMZAPB;ZAP V04 9687 MNO;45;1111111223444
1363;COMZAPB;ZAP V04 9687 MNO;46;1111111223468
1997;SASCHQ1;SAS MEDIDA CHQ;UNICO;1111111997390
1998;SASCHQ2;SAS MEDIDA CHQ-PAN MEZ;UNICO;1111111998434
1999;SASCHQ3;SAS MEDIDA CHQ PAN CHA;UNICO;1111111999455
2000;SASTRA1;SAS MEDIDA AME MEZ;UNICO;1111112000471
2001;SASTRA2;SAS MEDIDA TRA MEZ;UNICO;1111112001492
2002;SASTRA3;SAS MEDIDA TRA CHA;UNICO;1111112002512
2003;SASESM2;SAS MEDIDA ESM-PAN MEZ;UNICO;1111112003588
2004;SASCHA;SAS MEDIDA CHA;UNICO;1111112004011
2005;SASPAN;SAS MEDIDA PAN MEZ;UNICO;1111112005032
2006;SASCAM1;SAS MEDIDA CAM GRUPO I;UNICO;1111112006053
2007;SASCAM2;SAS MEDIDA CAM GRUPO II;UNICO;1111112007081
2008;SASCAM3;SAS MEDIDA CAM GRUPO III;UNICO;1111112008132
2009;SASCAM4;SAS MEDIDA CAM GRUPO IV;UNICO;1111112009153
2014;SASCAMS;SAS MEDIDA CAM INICIAL;UNICO;1111112014287
2015;SASCAMS;SAS MEDIDA CAM BTNEG;UNICO;1111112015314
2017;SASCAMS;SAS MEDIDA CAM PECHERIN;UNICO;1111112017363
2019;SASCAMS;SAS MEDIDA BT OCULTO;UNICO;1111112019428
2020;SASCAMS;SAS MEDIDA CAM 5 DIAS;UNICO;1111112020448
2027;COMPAJB;PAJARITA BASIC XL;UNICO;1111112027379
2028;COMCALF;CAL969FVAR;UNICO;1111112028178
2029;COMCALF;CAL6233PNEG;UNICO;8433669035151
2030;COMCALF;CAL623PBLA;UNICO;8433669035182
2031;COMCALF;CAL654FVAR;UNICO;1111112031321
2032;COMCALC;CAL2400RNEG;UNICO;1111112032397
2033;COMCALC;CAL BNEG PACK3;UNICO;1111112033349
2034;COMCORC;CBT-PAÑ;UNICO;1111110004082
2035;COMCORC;CBT-PAÑ-GEM;UNICO;1111110005201
2036;COMCIN;CINTURON;UNICO;1111110006109
2040;COMCALF;CAL ELE VAR;UNICO;1111110038285
9999;SERVAR;CONCEPTO FACTURACION;UNICO;1111119999594
10005;COMPAÑF;PAÑUELO PROMO X3 FANTASIA;UNICO;1111110005430
10025;SPOABR;ABR DIBUJO;46;1111110025216
